title,title_detail_type,title_detail_language,title_detail_base,title_detail_value,summary,summary_detail_type,summary_detail_language,summary_detail_base,summary_detail_value,links_0_rel,links_0_type,links_0_href,links_1_type,links_1_length,links_1_href,links_1_rel,link,id,guidislink,published,published_parsed,authors_0_name,author,author_detail_name,Feed,FeedName,Section,Language,Twitter_URL,FB_URL,FetchTime
"Do you have budget for study tour, UT asks fund-starved MC",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"Do you have budget for study tour, UT asks fund-starved MC",,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-mayors-study-tour-plans-questioned-amid-financial-crisis/articleshow/113920632.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920632,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-mayors-study-tour-plans-questioned-amid-financial-crisis/articleshow/113920632.cms,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-mayors-study-tour-plans-questioned-amid-financial-crisis/articleshow/113920632.cms,False,2024-10-04T04:29:12+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=59, tm_sec=12, tm_wday=3, tm_yday=277, tm_isdst=0)",Deepak Yadav,Deepak Yadav,Deepak Yadav,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
U’khand guv bats for Agnipathin meeting with ex-servicemen,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,U’khand guv bats for Agnipathin meeting with ex-servicemen,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/uttarakhand-governor-advocates-for-agnipath-scheme-during-meeting-with-ex-servicemen/articleshow/113920627.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920627.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/uttarakhand-governor-advocates-for-agnipath-scheme-during-meeting-with-ex-servicemen/articleshow/113920627.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920627.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/uttarakhand-governor-advocates-for-agnipath-scheme-during-meeting-with-ex-servicemen/articleshow/113920627.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920624,imgsize-21736.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/uttarakhand-governor-advocates-for-agnipath-scheme-during-meeting-with-ex-servicemen/articleshow/113920627.cms,https://timesofindia.indiatimes.com/city/chandigarh/uttarakhand-governor-advocates-for-agnipath-scheme-during-meeting-with-ex-servicemen/articleshow/113920627.cms,False,2024-10-04T04:29:05+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=59, tm_sec=5, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
"CM: Cong lies to grab power, then loots with both hands",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"CM: Cong lies to grab power, then loots with both hands","<a href=""https://timesofindia.indiatimes.com/city/chandigarh/haryana-cm-accuses-congress-of-lies-and-corruption-ahead-of-assembly-elections/articleshow/113920623.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920623.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/haryana-cm-accuses-congress-of-lies-and-corruption-ahead-of-assembly-elections/articleshow/113920623.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920623.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/haryana-cm-accuses-congress-of-lies-and-corruption-ahead-of-assembly-elections/articleshow/113920623.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920622,imgsize-7434.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/haryana-cm-accuses-congress-of-lies-and-corruption-ahead-of-assembly-elections/articleshow/113920623.cms,https://timesofindia.indiatimes.com/city/chandigarh/haryana-cm-accuses-congress-of-lies-and-corruption-ahead-of-assembly-elections/articleshow/113920623.cms,False,2024-10-04T04:29:01+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=59, tm_sec=1, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
Haryana extends procurement of kharif crop deadline till Nov 15,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Haryana extends procurement of kharif crop deadline till Nov 15,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/haryana-extends-kharif-crop-procurement-deadline-to-november-15-amid-ongoing-farmer-concerns/articleshow/113920609.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920609,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/haryana-extends-kharif-crop-procurement-deadline-to-november-15-amid-ongoing-farmer-concerns/articleshow/113920609.cms,https://timesofindia.indiatimes.com/city/chandigarh/haryana-extends-kharif-crop-procurement-deadline-to-november-15-amid-ongoing-farmer-concerns/articleshow/113920609.cms,False,2024-10-04T04:28:37+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=37, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
"Breather for govt, farmers: Arhtiyas to participate in Basmati purchase",text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"Breather for govt, farmers: Arhtiyas to participate in Basmati purchase","<a href=""https://timesofindia.indiatimes.com/city/chandigarh/major-breakthrough-arhtiyas-to-join-basmati-rice-and-cotton-procurement-in-punjab/articleshow/113920607.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920607.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>In a partial relief for Punjab, commission agents, or arhtiyas, will continue to buy Basmati rice and cotton, though they are still boycotting paddy procurement by state agencies. This decision followed a meeting with state officials. Mandi laborers remain on strike but will reassess their position on Friday, demanding better pay and conditions.",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/major-breakthrough-arhtiyas-to-join-basmati-rice-and-cotton-procurement-in-punjab/articleshow/113920607.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920607.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>In a partial relief for Punjab, commission agents, or arhtiyas, will continue to buy Basmati rice and cotton, though they are still boycotting paddy procurement by state agencies. This decision followed a meeting with state officials. Mandi laborers remain on strike but will reassess their position on Friday, demanding better pay and conditions.",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/major-breakthrough-arhtiyas-to-join-basmati-rice-and-cotton-procurement-in-punjab/articleshow/113920607.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920605,imgsize-14154.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/major-breakthrough-arhtiyas-to-join-basmati-rice-and-cotton-procurement-in-punjab/articleshow/113920607.cms,https://timesofindia.indiatimes.com/city/chandigarh/major-breakthrough-arhtiyas-to-join-basmati-rice-and-cotton-procurement-in-punjab/articleshow/113920607.cms,False,2024-10-04T04:28:33+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=33, tm_wday=3, tm_yday=277, tm_isdst=0)",Vibhor Mohan,Vibhor Mohan,Vibhor Mohan,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
Langah returns to SAD after 7 years,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Langah returns to SAD after 7 years,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/sucha-singh-langah-rejoins-sad-after-7-year-exile-amid-controversies/articleshow/113920606.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920606.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/sucha-singh-langah-rejoins-sad-after-7-year-exile-amid-controversies/articleshow/113920606.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920606.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/sucha-singh-langah-rejoins-sad-after-7-year-exile-amid-controversies/articleshow/113920606.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920602,imgsize-6250.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/sucha-singh-langah-rejoins-sad-after-7-year-exile-amid-controversies/articleshow/113920606.cms,https://timesofindia.indiatimes.com/city/chandigarh/sucha-singh-langah-rejoins-sad-after-7-year-exile-amid-controversies/articleshow/113920606.cms,False,2024-10-04T04:28:31+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=31, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
NRIs fly home to campaign for friends & family,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,NRIs fly home to campaign for friends & family,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/non-resident-indians-mobilize-for-panchayat-elections-in-punjab/articleshow/113920600.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920600.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/non-resident-indians-mobilize-for-panchayat-elections-in-punjab/articleshow/113920600.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920600.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/non-resident-indians-mobilize-for-panchayat-elections-in-punjab/articleshow/113920600.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920596,imgsize-138304.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/non-resident-indians-mobilize-for-panchayat-elections-in-punjab/articleshow/113920600.cms,https://timesofindia.indiatimes.com/city/chandigarh/non-resident-indians-mobilize-for-panchayat-elections-in-punjab/articleshow/113920600.cms,False,2024-10-04T04:28:26+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=26, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
‘Punjab 95’: Khalra kin urgeCBFC to stay true to story,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,‘Punjab 95’: Khalra kin urgeCBFC to stay true to story,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/khalra-family-urges-cbfc-to-preserve-truth-in-punjab-95-amidst-controversial-cuts/articleshow/113920594.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920594.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/khalra-family-urges-cbfc-to-preserve-truth-in-punjab-95-amidst-controversial-cuts/articleshow/113920594.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920594.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/khalra-family-urges-cbfc-to-preserve-truth-in-punjab-95-amidst-controversial-cuts/articleshow/113920594.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920591,imgsize-13050.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/khalra-family-urges-cbfc-to-preserve-truth-in-punjab-95-amidst-controversial-cuts/articleshow/113920594.cms,https://timesofindia.indiatimes.com/city/chandigarh/khalra-family-urges-cbfc-to-preserve-truth-in-punjab-95-amidst-controversial-cuts/articleshow/113920594.cms,False,2024-10-04T04:28:15+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=15, tm_wday=3, tm_yday=277, tm_isdst=0)",IP Singh,IP Singh,IP Singh,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
AAP criticises Kangana’s remarks,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,AAP criticises Kangana’s remarks,,text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,,alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/aap-condemns-kangana-ranauts-controversial-remarks-targeting-punjabis/articleshow/113920588.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920588,imgsize-.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/aap-condemns-kangana-ranauts-controversial-remarks-targeting-punjabis/articleshow/113920588.cms,https://timesofindia.indiatimes.com/city/chandigarh/aap-condemns-kangana-ranauts-controversial-remarks-targeting-punjabis/articleshow/113920588.cms,False,2024-10-04T04:28:06+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=58, tm_sec=6, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
CAT dismisses plea against promotion test for UT cops,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,CAT dismisses plea against promotion test for UT cops,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/cat-upholds-promotion-test-for-ut-police-despite-legal-challenge/articleshow/113920565.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920565.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/cat-upholds-promotion-test-for-ut-police-despite-legal-challenge/articleshow/113920565.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920565.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/cat-upholds-promotion-test-for-ut-police-despite-legal-challenge/articleshow/113920565.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920564,imgsize-61242.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/cat-upholds-promotion-test-for-ut-police-despite-legal-challenge/articleshow/113920565.cms,https://timesofindia.indiatimes.com/city/chandigarh/cat-upholds-promotion-test-for-ut-police-despite-legal-challenge/articleshow/113920565.cms,False,2024-10-04T04:27:38+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=57, tm_sec=38, tm_wday=3, tm_yday=277, tm_isdst=0)",,,,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
UT mall mishap: Owners booked for negligence,text/plain,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,UT mall mishap: Owners booked for negligence,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/elante-mall-incident-owners-charged-with-negligence-after-serious-injuries/articleshow/113920556.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920556.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",text/html,en-IN,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,"<a href=""https://timesofindia.indiatimes.com/city/chandigarh/elante-mall-incident-owners-charged-with-negligence-after-serious-injuries/articleshow/113920556.cms""><img align=""left"" border=""0"" hspace=""10"" src=""https://timesofindia.indiatimes.com/photo/113920556.cms"" style=""margin-top: 3px; margin-right: 5px;"" /></a>",alternate,text/html,https://timesofindia.indiatimes.com/city/chandigarh/elante-mall-incident-owners-charged-with-negligence-after-serious-injuries/articleshow/113920556.cms,image/jpeg,,"https://static.toiimg.com/photo/msid-113920549,imgsize-132472.cms",enclosure,https://timesofindia.indiatimes.com/city/chandigarh/elante-mall-incident-owners-charged-with-negligence-after-serious-injuries/articleshow/113920556.cms,https://timesofindia.indiatimes.com/city/chandigarh/elante-mall-incident-owners-charged-with-negligence-after-serious-injuries/articleshow/113920556.cms,False,2024-10-04T04:27:19+05:30,"time.struct_time(tm_year=2024, tm_mon=10, tm_mday=3, tm_hour=22, tm_min=57, tm_sec=19, tm_wday=3, tm_yday=277, tm_isdst=0)",Pawan Tiwari,Pawan Tiwari,Pawan Tiwari,https://timesofindia.indiatimes.com/rssfeeds/-2128816762.cms,Times of India,Chandigarh,,,,2024-10-04 11:17:14
